episode_id,repo,edit_distance_writes,semantic_ratio,investment_tokens,requested_condition,selected_condition,seed,payload_tokens,correct_action,action,action_correct,recovery_success,accepted_write,touched_tests_pass,repeat_refusal,recovery_tokens,model_prompt_tokens,model_completion_tokens,recovery_tool_calls,policy_action,policy_action_correct,policy_prompt_tokens,policy_completion_tokens,policy_wall_clock_seconds,policy_source,payload_action,payload_action_correct,deferred_to_payload,receiver_context_target_tokens,receiver_trajectory_tokens,refusal_position,payload_context_ratio,notes
capped_advance-abandon-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,6,407,abandon,abandon,True,True,False,True,False,8745,8703,42,0,,,0,0,0.0,,,,,8000,8000,tail,0.04676548316672412,The current file already implements the optional maximum logic required by the task.
capped_advance-abandon-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,7,407,abandon,abandon,True,True,False,True,False,8749,8703,46,0,,,0,0,0.0,,,,,8000,8000,tail,0.04676548316672412,"The current file already implements the optional maximum logic and preserves existing declarations, fulfilling the task."
capped_advance-abandon-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,8,407,abandon,abandon,True,True,False,True,False,8751,8703,48,0,,,0,0,0.0,,,,,8000,8000,tail,0.04676548316672412,"The current file already implements the optional maximum logic required by the task, making the rejected proposal redundant."
capped_advance-adapt-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,6,377,adapt,abandon,False,False,False,False,False,8731,8673,58,0,,,0,0,0.0,,,,,8000,8000,tail,0.04346823475152773,"The current file implements a minimum constraint instead of the required maximum, but the task is abandoned as the winning edit already fulfills the team's intent."
capped_advance-adapt-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,7,377,adapt,abandon,False,False,False,False,False,8731,8673,58,0,,,0,0,0.0,,,,,8000,8000,tail,0.04346823475152773,"The current file implements a minimum constraint instead of the required maximum, but the task is abandoned as the winning edit already fulfills the team's intent."
capped_advance-adapt-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,8,377,adapt,adapt,True,True,True,True,False,8853,8673,180,0,,,0,0,0.0,,,,,8000,8000,tail,0.04346823475152773,Rebasing the proposed `maximum` logic onto the current file which contains `minimum` and revision constants.
capped_advance-escalate-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,6,344,escalate,adapt,False,False,True,False,False,8830,8640,190,0,,,0,0,0.0,,,,,8000,8000,tail,0.03981481481481482,"The current file incorrectly subtracts the step and lacks the maximum cap logic required by the task, so I am rebasing the correct implementation while preserving existing declarations."
capped_advance-escalate-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,7,344,escalate,adapt,False,False,True,False,False,8816,8640,176,0,,,0,0,0.0,,,,,8000,8000,tail,0.03981481481481482,Rebasing the correct addition logic with the maximum cap while preserving the existing revision constants.
capped_advance-escalate-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,8,344,escalate,adapt,False,False,True,False,False,8815,8640,175,0,,,0,0,0.0,,,,,8000,8000,tail,0.03981481481481482,Rebasing the correct addition logic and preserving existing declarations while fixing the erroneous subtraction.
casefold_lookup-abandon-k8,rebuilt-action-crossed-corpus,8,1.0,2050,P1,P1,6,454,abandon,abandon,True,True,False,True,False,8828,8778,50,0,,,0,0,0.0,,,,,8000,8000,tail,0.05172020961494646,"The current file already implements the required case-insensitive lookup with a default case-sensitive parameter, fulfilling the task."
