episode_id,repo,edit_distance_writes,semantic_ratio,investment_tokens,requested_condition,selected_condition,seed,payload_tokens,correct_action,action,action_correct,recovery_success,accepted_write,touched_tests_pass,repeat_refusal,recovery_tokens,model_prompt_tokens,model_completion_tokens,recovery_tool_calls,policy_action,policy_action_correct,policy_prompt_tokens,policy_completion_tokens,policy_wall_clock_seconds,policy_source,payload_action,payload_action_correct,deferred_to_payload,receiver_context_target_tokens,receiver_trajectory_tokens,refusal_position,payload_context_ratio,notes
capped_advance-abandon-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,0,407,abandon,abandon,True,True,False,True,False,8710,8667,43,0,,,0,0,0.0,,,,,8000,8000,tail,0.04695973231798777,The current file already implements the optional maximum feature as required by the task.
capped_advance-abandon-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,1,407,abandon,abandon,True,True,False,True,False,8710,8667,43,0,,,0,0,0.0,,,,,8000,8000,tail,0.04695973231798777,The current file already implements the optional maximum feature as required by the task.
capped_advance-abandon-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,2,407,abandon,abandon,True,True,False,True,False,8712,8667,45,0,,,0,0,0.0,,,,,8000,8000,tail,0.04695973231798777,"The current file already implements the optional maximum logic, fulfilling the task without further changes."
capped_advance-adapt-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,0,377,adapt,abandon,False,False,False,False,False,8690,8637,53,0,,,0,0,0.0,,,,,8000,8000,tail,0.04364941530624059,"The current file implements a minimum cap, not the requested maximum cap, but the task is already fulfilled by a different implementation."
capped_advance-adapt-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,1,377,adapt,abandon,False,False,False,False,False,8688,8637,51,0,,,0,0,0.0,,,,,8000,8000,tail,0.04364941530624059,"The current file implements a minimum constraint, which fulfills the task of supporting an optional bound while preserving step logic."
capped_advance-adapt-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,2,377,adapt,adapt,True,False,False,False,False,8727,8637,90,0,,,0,0,0.0,,,,,8000,8000,tail,0.04364941530624059,"The current file implements a minimum cap instead of the required maximum cap, so I am rebasing the edit to use min with the maximum parameter."
capped_advance-escalate-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,0,344,escalate,adapt,False,False,False,False,False,8687,8604,83,0,,,0,0,0.0,,,,,8000,8000,tail,0.0399814039981404,The current file incorrectly subtracts the step and lacks the maximum logic; this replaces it with the correct implementation.
capped_advance-escalate-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,1,344,escalate,adapt,False,False,True,False,False,8789,8604,185,0,,,0,0,0.0,,,,,8000,8000,tail,0.0399814039981404,"The current file incorrectly subtracts the step and lacks the maximum logic, so I am rebasing the correct implementation while preserving existing constants."
capped_advance-escalate-k8,rebuilt-action-crossed-corpus,8,1.0,2030,P1,P1,2,344,escalate,adapt,False,False,False,False,False,8692,8604,88,0,,,0,0,0.0,,,,,8000,8000,tail,0.0399814039981404,The current file incorrectly subtracts the step and lacks the maximum logic; this replaces it with the correct addition and clamping logic.
casefold_lookup-abandon-k8,rebuilt-action-crossed-corpus,8,1.0,2050,P1,P1,0,454,abandon,abandon,True,True,False,True,False,8787,8742,45,0,,,0,0,0.0,,,,,8000,8000,tail,0.05193319606497369,The current file already implements the required case-insensitive lookup with the correct default behavior.
